timestamp,IVV,IJH,IJR,IUSV,IUSG,AGG,ITOT,USRT,AOA,AOM,AOR,AOK,ILTB,HDV,IEFA,IEMG,ISTB,IXUS,IPAC,IEUR,IUSB,DGRO,IAGG,IMTB,IDEV
2018-09-20,292.4421,203.235,88.2339,56.9108,61.7474,103.8921,66.5836,48.6039,54.3871,37.5279,44.7635,33.743,58.1013,90.3864,63.9041,51.0215,48.2485,60.0213,57.8943,48.4364,48.299,37.3455,50.8195,46.9173,56.8654
2018-09-19,289.9899,201.7354,87.4798,56.5355,61.1811,103.754,66.0992,48.1685,54.0605,37.36,44.4768,33.6444,57.8656,89.6883,63.1642,50.4911,48.2485,59.4488,57.7859,47.6724,48.2301,37.0096,50.8195,46.8878,56.2318
2018-09-18,289.7822,202.3908,88.0354,56.2985,61.2804,103.9512,66.0498,48.8264,53.9516,37.36,44.4571,33.5852,58.0463,90.0423,62.9767,49.8724,48.2682,59.1032,57.4842,47.5633,48.2889,36.9997,50.878,46.9665,56.0041
2018-09-17,288.1705,201.5269,87.7874,56.1307,60.8433,104.178,65.694,49.1264,53.6349,37.2909,44.2792,33.5655,58.546,89.9145,62.3255,49.4501,48.2682,58.5405,56.4262,47.3152,48.427,36.8713,50.9462,47.1895,55.4002
2018-09-14,289.624,203.4534,88.7696,56.1109,61.4493,104.178,66.1289,48.8845,53.7635,37.3304,44.3879,33.5753,58.6243,89.708,62.2071,49.8233,48.2978,58.5504,56.3573,47.1664,48.3975,36.9602,50.9851,47.1191,55.2913
2018-09-13,289.6339,202.6888,88.1346,56.0418,61.4891,104.3752,66.0795,49.1845,53.7734,37.36,44.3681,33.6542,58.7418,89.649,62.1677,49.8527,48.3077,58.5405,55.9434,47.2954,48.4959,36.9306,50.9754,47.1732,55.2616
2018-09-12,287.9728,202.2419,88.1247,55.9332,60.9923,104.3061,65.7533,48.9909,53.5161,37.2316,44.2133,33.5852,58.5851,89.4228,61.7039,49.2536,48.2781,58.0371,55.5198,46.9878,48.4467,36.7231,51.0631,47.1633,54.9646
2018-09-11,287.953,202.0929,88.4025,55.8245,61.032,104.2371,65.7335,48.9716,53.3973,37.1822,44.1111,33.4965,58.4089,88.8231,61.477,49.0376,48.2584,57.8001,55.2695,46.7795,48.4024,36.7626,51.0046,47.0846,54.6676
2018-09-10,286.9939,201.795,88.3728,55.8245,60.7141,104.4146,65.5358,49.0103,53.3082,37.1526,44.1309,33.5063,58.6634,88.7543,61.3981,48.9099,48.288,57.7212,55.2341,46.7894,48.4959,36.733,51.0631,47.1929,54.6577
2018-09-07,286.3512,201.358,88.2735,55.6665,60.6148,104.316,65.3875,48.7297,53.1994,37.1032,44.0518,33.4965,58.4174,88.4986,61.0034,49.4108,48.3077,57.6718,55.1833,46.3628,48.4664,36.6441,51.0436,47.1633,54.2288
2018-09-06,287.0532,201.7851,88.472,55.8542,60.6744,104.6906,65.5259,49.3102,53.4171,37.2118,44.2396,33.5655,58.7632,88.4888,61.5362,49.6661,48.3669,58.0272,55.6479,46.7001,48.6043,36.7231,51.0241,47.3305,54.6874
2018-09-05,287.8937,202.4405,89.1367,55.943,60.8929,104.5132,65.773,49.1748,53.4567,37.2217,44.2001,33.5655,58.4621,88.5576,61.7335,49.6367,48.3175,58.1555,55.7267,46.9779,48.5353,36.6935,50.9851,47.2617,54.8854
2018-09-04,288.6748,202.5597,89.226,55.7455,61.4394,104.5625,65.951,48.8168,53.6844,37.36,44.4077,33.6441,58.5264,87.7317,62.3058,50.334,48.3175,58.6491,56.3467,47.2855,48.5058,36.6045,50.9754,47.2322,55.2418
2018-08-31,289.1593,202.937,89.6031,55.8147,61.5089,104.6781,66.0597,49.349,54.0803,37.4983,44.635,33.8114,58.9364,87.9185,62.8583,51.375,48.3459,59.4093,56.978,47.6724,48.6138,36.6045,50.9978,47.3799,55.8061
2018-08-30,289.011,202.51,89.0871,55.8739,61.4493,104.688,66.0399,49.1845,54.0605,37.5279,44.6547,33.7327,59.0723,88.1152,63.2628,50.9822,48.3065,59.587,56.9977,48.1685,48.604,36.565,50.9687,47.3319,56.2021
2018-08-29,290.247,203.5627,89.3153,56.1998,61.6083,104.6388,66.2969,49.3973,54.4366,37.6168,44.8129,33.841,59.0406,88.4003,63.8153,52.2393,48.2967,60.3965,57.5199,48.615,48.5843,36.7527,50.9104,47.2632,56.6811
2018-08-28,288.6155,202.8675,89.1268,56.0912,61.1413,104.6585,65.9213,49.4457,54.2287,37.5674,44.7338,33.7622,59.061,88.1643,63.4503,51.9938,48.3262,60.0904,57.1652,48.3669,48.6138,36.6342,50.9978,47.3122,56.41
2018-08-27,288.5364,202.8775,89.1268,56.101,61.032,104.8552,65.9213,48.8555,54.2386,37.5971,44.7734,33.8311,59.3565,88.4003,63.5489,52.1509,48.3754,60.199,57.3228,48.3768,48.6629,36.6342,51.0076,47.3613,56.4793
2018-08-24,286.2721,201.9241,89.0673,55.785,60.4955,104.9929,65.437,48.9426,53.8023,37.4291,44.5263,33.7622,59.4736,88.2135,62.7103,51.4536,48.3557,59.3994,56.5642,47.8411,48.7219,36.4366,51.0464,47.3291,55.7764
2018-08-23,284.5022,201.1693,88.7498,55.4986,60.0584,104.8749,65.0317,48.72,53.5557,37.3596,44.3088,33.6835,59.4147,87.8595,62.3157,50.609,48.3754,58.8762,56.3178,47.4442,48.6756,36.2686,51.1144,47.3073,55.4992
2018-08-22,284.9867,201.8645,89.0177,55.7159,60.118,104.9339,65.18,48.7974,53.8229,37.4588,44.4768,33.7378,59.4248,87.9972,62.7399,51.3554,48.3951,59.3994,56.712,47.722,48.6924,36.318,51.1629,47.4202,55.8853
2018-08-21,284.9965,201.8943,88.8391,55.8147,60.0286,104.8454,65.1701,49.0393,53.6646,37.36,44.378,33.6933,59.298,88.3806,62.513,50.992,48.3656,59.1131,56.4853,47.603,48.6727,36.4267,51.1047,47.4006,55.7368
2018-08-20,284.512,200.2855,87.7973,55.6863,59.8696,104.9339,64.9625,49.3393,53.4765,37.36,44.2396,33.6441,59.3688,88.5478,62.0887,50.3929,48.3754,58.6689,56.4853,47.0573,48.7022,36.3872,51.1727,47.3711,55.3744
2018-08-17,283.8199,199.5308,87.4996,55.4295,59.7802,104.7273,64.7846,49.3296,53.2687,37.2513,44.1606,33.5654,59.0916,88.1742,61.7533,50.1965,48.3361,58.4122,56.2883,46.7398,48.604,36.2884,50.9978,47.2533,55.0141
2018-08-16,282.8904,198.5079,86.954,55.153,59.6908,104.6683,64.5671,48.8555,53.0212,37.1822,43.953,33.4866,59.0736,87.6432,61.3882,49.7152,48.3065,58.0075,56.0617,46.4719,48.604,36.0612,51.0076,47.1804,54.6775
2018-08-15,280.4679,196.9388,86.2495,54.5704,59.343,104.6093,64.0531,48.4781,52.7639,36.9945,43.8443,33.4079,58.8632,86.5617,60.9936,49.3911,48.2967,57.6619,55.6971,46.1445,48.545,35.6857,51.0367,47.0864,54.3699
2018-08-14,282.7223,198.7561,87.2615,54.9358,59.8497,104.4617,64.5276,48.062,53.2786,37.1328,44.0914,33.5358,58.6852,86.5814,61.8914,50.7858,48.2573,58.6393,56.3394,46.9581,48.4763,35.7549,50.9881,47.1797,55.0433
2018-08-13,280.9228,196.9388,86.1503,54.5309,59.4623,104.5601,64.1124,47.8201,53.0608,37.1328,43.953,33.4965,58.6735,86.4339,61.8519,50.4617,48.2819,58.5109,56.1504,47.0374,48.5058,35.5573,50.9881,47.0962,54.8854
2018-08-10,281.872,197.9716,86.5372,54.8666,59.5815,104.5011,64.3991,47.7524,53.2885,37.2118,44.0716,33.5457,58.6735,86.719,62.1479,51.3063,48.277,58.9354,56.5445,47.1565,48.5157,35.666,50.9978,47.1674,55.2121
2018-08-09,283.8891,199.0938,86.7158,55.2419,60.0385,104.2748,64.7945,48.1781,53.8328,37.3106,44.4373,33.6638,58.5076,86.9943,63.3615,52.4161,48.2278,60.1003,57.3918,48.1486,48.4468,35.8932,50.9687,47.0382,56.2417
2018-08-08,284.1462,199.3222,86.6166,55.3999,60.0286,104.1272,64.8439,48.1878,53.8031,37.3501,44.4551,33.654,58.376,87.2008,63.5489,52.5241,48.218,60.2286,57.4706,48.3272,48.3977,35.9426,50.9881,47.047,56.3827
2018-08-07,284.2451,199.7989,86.6662,55.4493,59.9789,104.1272,64.8636,48.4297,53.813,37.3205,44.4274,33.6343,58.4893,87.3188,63.5884,52.6322,48.218,60.2879,57.4679,48.3868,48.4272,35.9525,50.9396,46.999,56.3506
2018-08-06,283.4343,199.3321,86.4976,55.3011,59.8299,104.3142,64.6857,48.5458,53.6943,37.3205,44.3681,33.5949,58.6637,87.1418,63.1346,52.1509,48.2672,59.8732,57.0962,48.0395,48.4566,35.9031,50.9978,47.0765,56.1328
2018-08-03,282.3466,198.3688,85.932,55.1629,59.5517,104.2453,64.3892,48.5265,53.7041,37.3106,44.3681,33.654,58.6637,86.955,63.4305,52.4947,48.2573,60.199,57.2736,48.2578,48.4173,35.8043,50.8716,46.9293,56.3209
2018-08-02,281.0414,197.7929,86.2098,54.8173,59.3828,104.019,64.1816,48.0233,53.5656,37.2217,44.1902,33.526,58.3027,86.2864,63.3516,52.1116,48.2081,60.0016,57.3425,48.1189,48.3682,35.5869,50.7453,46.8592,56.3209
2018-08-01,279.7066,196.194,85.4558,54.7383,58.8662,103.9797,63.806,48.1491,53.5755,37.2118,44.2495,33.5588,58.337,86.2766,63.8548,52.7893,48.1786,60.5347,57.5888,48.5753,48.3191,35.4881,50.8522,46.8312,56.6872
2018-07-31,280.1021,196.7303,85.4855,55.0444,58.7171,104.0864,63.8356,47.8975,53.7041,37.3106,44.3582,33.5687,58.5811,86.8468,64.0521,53.133,48.1786,60.7716,57.648,48.8431,48.3971,35.6067,50.8863,46.8908,56.806
2018-07-30,278.609,194.9924,84.4934,54.8765,58.27,103.9981,63.5094,47.1041,53.5458,37.2217,44.1803,33.5392,58.468,86.4044,64.1015,52.9268,48.1884,60.7321,57.8253,48.7142,48.3481,35.3597,50.8669,46.8222,56.8209
2018-07-27,280.1812,195.8464,84.8803,54.7481,59.0251,104.106,63.8949,47.0073,53.6844,37.2316,44.2792,33.6178,58.5467,85.9325,64.1113,53.0348,48.1394,60.7518,58.2194,48.605,48.3775,35.4289,51.0316,46.881,56.8456
2018-07-26,281.9906,198.061,86.3587,54.9061,59.6461,104.0275,64.3991,47.5201,53.8031,37.2612,44.3483,33.6178,58.4002,85.7653,63.9535,52.8777,48.1492,60.6531,58.0519,48.4959,48.309,35.5474,51.0316,46.8811,56.707
2018-07-25,282.9695,197.1573,85.4459,54.6099,60.1379,104.0864,64.5177,47.4427,53.9417,37.3896,44.5065,33.6571,58.4,85.4114,64.2889,53.3982,48.1394,60.9789,58.1504,48.8531,48.3518,35.3498,51.0219,46.9026,57.0337
2018-07-24,280.369,196.5912,85.2673,54.3531,59.4325,104.0766,63.9938,47.0557,53.5854,37.2612,44.2495,33.4999,58.332,85.0869,63.7463,52.5732,48.1394,60.3767,57.5691,48.3768,48.3188,35.0435,51.0316,46.8712,56.5387
2018-07-23,278.9749,198.0808,86.0709,54.1754,59.1841,103.9294,63.8455,47.3169,53.2588,37.0834,44.042,33.4704,58.1666,84.1725,63.4009,51.8268,48.1295,59.9522,57.3031,48.1387,48.2992,34.9151,50.9929,46.881,56.1328
2018-07-20,278.4607,198.0113,86.0412,54.0667,59.0748,104.2925,63.7566,47.3073,53.3676,37.2019,44.1408,33.5097,58.6141,84.3003,63.4108,52.2098,48.1394,60.0509,57.1061,48.1983,48.4461,34.8558,51.1285,47.0084,56.212
2018-07-19,278.7573,199.2428,86.3587,54.2247,59.0748,104.4986,63.8554,47.733,53.2588,37.2019,44.0518,33.5195,59.1197,84.4576,63.0852,51.4929,48.1492,59.6363,56.8893,47.9304,48.4853,34.8756,51.2642,47.1162,55.9249
2018-07-18,279.9142,198.3986,85.6939,54.3432,59.3729,104.3416,64.0136,47.2008,53.4369,37.1723,44.1309,33.5195,58.9057,84.6838,63.2431,52.1214,48.1197,59.9325,57.0593,48.1486,48.4167,34.9941,51.1431,47.0025,56.0734
2018-07-17,279.3012,197.7233,85.3466,54.126,59.3033,104.371,63.8554,47.3556,53.3676,37.1624,44.1902,33.5195,58.9933,84.8411,63.2234,52.1706,48.1295,59.9226,57.0026,48.0594,48.4559,34.9349,51.0898,46.9888,56.0536
2018-07-16,278.174,196.8494,84.8803,54.1062,58.9158,104.4102,63.5786,47.7717,53.2291,37.1229,44.1013,33.5097,59.0708,84.4675,63.1494,51.8268,48.1492,59.8338,56.7021,48.099,48.4951,34.7471,51.1479,46.9935,56.0041
2018-07-13,278.2728,197.8624,85.178,54.0174,59.0649,104.528,63.7071,48.033,53.3082,37.1921,44.1309,33.5294,59.3019,84.6445,63.1444,52.0232,48.1639,59.9127,56.7021,48.0792,48.5343,34.7373,51.177,47.0672,55.9843
2018-07-12,277.9861,197.9418,85.2573,54.0569,58.9854,104.4299,63.6478,48.1588,53.2291,37.113,44.0123,33.4901,59.11,84.7624,62.9076,52.0429,48.1492,59.7548,56.377,48.0197,48.4755,34.6977,51.1091,47.0181,55.8061
2018-07-11,275.613,197.346,85.0589,53.8001,58.27,104.3023,63.1338,47.9943,52.8629,37.0241,43.8245,33.3918,58.9838,84.615,62.4242,51.3161,48.1295,59.202,56.1898,47.593,48.4167,34.51,51.0704,46.979,55.4101
2018-07-10,277.6796,199.0441,85.7733,54.3432,58.5979,104.263,63.5687,48.1201,53.3478,37.1921,44.1309,33.5294,58.9252,85.3917,63.4996,52.2786,48.1295,60.2583,56.9681,48.3967,48.3873,34.7867,51.0704,46.9594,56.3803
2018-07-09,276.671,199.1037,86.1801,54.1161,58.4389,104.3416,63.4402,48.091,53.2588,37.1723,44.0321,33.4901,58.8863,84.5363,63.5095,52.4161,48.1394,60.2286,57.2046,48.2875,48.3873,34.6088,51.1091,46.9398,56.2813
2018-07-06,274.1002,197.1473,85.5451,53.6322,57.9223,104.4397,62.8472,48.42,52.8827,36.9846,43.8047,33.4311,58.8863,84.5756,62.957,51.542,48.1492,59.6166,56.5149,47.9701,48.4363,34.3421,51.0413,46.8486,55.9051
2018-07-05,271.9842,195.7173,84.9002,53.2767,57.2765,104.3317,62.3035,48.1491,52.5065,36.8266,43.5972,33.2837,58.6529,84.2413,62.5722,50.8741,48.1001,59.1723,55.9533,47.6823,48.3286,34.1247,51.0219,46.8411,55.5289
2018-07-03,269.6704,194.0092,83.8782,52.9607,56.74,104.2336,61.7895,47.6266,52.1106,36.7475,43.3995,33.1461,58.4837,83.6317,62.0493,50.992,48.1001,58.7873,56.0026,47.1267,48.26,33.8382,50.9638,46.7879,54.9052
2018-07-02,270.7482,193.5127,83.6699,52.9607,57.1474,104.0177,61.9971,47.2492,52.2254,36.7181,43.3395,33.1892,58.1302,83.2581,61.8914,50.9625,48.0608,58.6689,55.9434,46.9184,48.1718,33.937,51.0316,46.7829,54.8359
2018-06-29,269.9868,193.4332,82.8067,53.0101,56.8294,104.1164,61.7994,47.5588,52.3725,36.7867,43.4767,33.2577,58.2942,83.5629,62.5228,51.5715,48.0891,59.3599,56.8201,47.2061,48.2279,33.8678,50.94,46.7443,55.4398
2018-06-28,269.7594,193.2147,83.0746,52.9706,56.7698,104.0283,61.75,47.4427,52.1567,36.7083,43.3003,33.199,58.1387,83.5039,62.069,50.7072,48.0989,58.7577,56.8927,46.72,48.2377,33.8185,50.9339,46.7736,54.9745
2018-06-27,268.0785,192.3805,82.8563,52.7533,56.3029,104.0381,61.3842,46.9879,51.9704,36.6201,43.2415,33.1501,58.1778,82.9632,61.9013,50.334,48.1283,58.4813,56.6627,46.6704,48.2377,33.7098,50.9207,46.8891,54.8656
2018-06-26,270.4021,194.5057,84.037,53.0101,56.9785,103.852,61.9575,47.1911,52.3921,36.7475,43.4963,33.1599,57.8696,83.0418,62.4636,51.3357,48.0989,59.2118,57.1455,47.1168,48.1497,33.9864,50.8433,46.7834,55.321
2018-06-25,269.7612,194.1712,83.5252,52.9693,56.8242,103.6856,61.8202,47.127,52.3039,36.6985,43.3591,33.1795,57.7513,83.0064,62.3847,51.5715,48.0597,59.1723,56.8656,47.1466,48.1302,34.0153,50.8627,46.8127,55.2814
2018-06-22,273.4912,197.0289,84.8409,53.4306,57.8347,103.7443,62.6767,47.1557,52.9021,36.9534,43.7805,33.2773,57.7804,83.4836,63.2924,52.2098,48.0695,59.9818,57.7169,47.7915,48.1595,34.2904,50.9207,46.8023,56.1328
2018-06-21,272.9303,196.8904,84.8607,53.1459,57.914,103.6464,62.6274,46.8109,52.6471,36.8554,43.5747,33.2577,57.7806,82.6849,62.582,51.709,48.0695,59.3698,57.3031,47.1565,48.1399,34.2216,50.9497,46.7735,55.4596
2018-06-20,274.8297,198.2649,85.7115,53.4502,58.3102,103.617,63.0704,46.5906,52.9315,36.9338,43.8197,33.2871,57.761,83.1232,62.9866,52.4259,48.0303,59.8831,57.4016,47.5434,48.1106,34.3984,50.9304,46.6817,55.8655
2018-06-19,274.2589,197.286,85.0487,53.4306,58.122,103.8129,62.8932,45.9871,52.8727,36.9044,43.7805,33.336,58.0421,83.396,63.026,52.1804,48.0401,59.7449,57.3228,47.603,48.1693,34.4279,50.9449,46.6466,55.7151
2018-06-18,275.2726,197.5826,85.1278,53.568,58.4192,103.7051,63.1295,46.0063,53.1375,37.0122,43.9079,33.3751,57.887,83.2207,63.5673,52.8019,48.0303,60.3372,57.9951,47.9646,48.0911,34.5655,50.882,46.6358,56.3028
2018-06-15,275.8729,197.2168,84.6332,53.7152,58.4588,103.6856,63.1787,46.0542,53.314,37.022,44.0549,33.4044,57.9646,83.9317,64.0616,53.5324,48.045,60.8528,58.2579,48.3903,48.1204,34.7325,50.8433,46.6566,56.6818
2018-06-14,276.2666,197.6617,84.6035,53.7544,58.5579,103.6464,63.2476,46.0925,53.4317,37.12,44.1529,33.4631,58.0227,83.7466,64.4299,53.8928,47.9813,61.2322,58.5498,48.7579,48.1008,34.6539,50.8047,46.6954,57.0707
2018-06-13,275.4891,197.197,84.3166,53.7839,58.231,103.382,63.031,45.6519,53.5004,37.0906,44.1235,33.4044,57.7223,83.5518,64.5752,54.2532,47.9715,61.4463,58.6958,48.7966,48.0129,34.6441,50.6015,46.6112,56.9637
2018-06-12,276.4437,198.3934,84.8211,54.044,58.4192,103.4799,63.287,46.4948,53.5396,37.0416,44.1137,33.3458,57.7135,84.331,64.5074,54.6428,48.0107,61.5046,58.725,48.6998,47.9933,34.7718,50.4566,46.4828,57.0123
2018-06-11,276.0698,198.1067,84.7321,54.098,58.2013,103.4505,63.1689,46.2266,53.6475,37.0906,44.1627,33.3947,57.6911,84.3603,64.9532,54.7402,48.0009,61.777,59.2116,48.9417,48.0031,34.7522,50.5146,46.5599,57.4205
2018-06-08,275.6072,198.077,84.4947,54.0047,58.1418,103.5583,63.0803,46.3224,53.52,37.1396,44.1529,33.4044,57.8095,84.2434,64.5074,54.7986,48.0205,61.5241,58.9391,48.487,48.0813,34.762,50.534,46.6856,57.0901
2018-06-07,274.8395,197.0091,84.2869,53.8232,57.9833,103.7051,62.8932,46.1691,53.4415,37.0808,44.0843,33.3653,57.888,83.8148,64.3717,54.8473,48.0401,61.4171,58.8905,48.4677,48.0911,34.6343,50.5533,46.5781,56.9735
2018-06-06,275.0167,196.9201,84.6035,53.5974,58.2508,103.4799,62.9424,46.15,53.5425,37.0612,44.2117,33.4044,57.6544,83.2109,64.7788,55.646,48.0303,61.8743,58.9975,48.8353,48.0227,34.6048,50.5243,46.4999,57.265
2018-06-05,272.6744,195.2688,84.0693,53.0969,57.7852,103.7149,62.3912,46.035,53.216,37.0318,44.0157,33.3751,58.0959,82.7921,64.1973,54.8571,48.0499,61.3295,58.6277,48.3612,48.1302,34.3002,50.6597,46.7735,56.7791
2018-06-04,272.4283,194.8041,83.4658,53.1459,57.6366,103.6366,62.3223,46.1212,53.1767,37.0514,44.0157,33.3458,58.235,82.9284,64.2748,55.2564,47.9813,61.4365,58.7834,48.429,48.0911,34.3198,50.679,46.6481,56.8374
2018-06-01,271.1686,193.7065,82.5161,53.038,57.2304,103.8814,62.0269,45.786,53.0296,37.0024,43.9079,33.3762,58.3701,82.87,64.0228,54.6818,48.0793,61.1447,58.3747,48.3032,48.179,34.1332,50.7467,46.6954,56.6041
2018-05-31,268.4129,192.5892,81.9522,52.6552,56.4973,104.0091,61.3772,45.5465,52.6569,36.924,43.6825,33.2785,58.6466,82.5194,63.6061,54.0876,48.073,60.6388,58.0924,47.9066,48.2586,33.8188,50.68,46.8055,56.1376
2018-05-30,270.2041,194.7645,82.8228,53.1459,56.8044,104.0971,61.8202,45.6998,52.8923,36.924,43.8491,33.3469,58.579,83.1817,63.8871,54.0292,48.1023,60.8528,58.3941,48.0807,48.2879,34.1233,50.709,47.0005,56.4681
2018-05-29,266.6414,191.7882,81.6752,52.3019,56.1902,104.3608,61.0229,45.058,52.3725,36.8161,43.5355,33.2882,58.9309,81.9252,62.8792,53.5324,48.1708,60.0648,57.8394,47.2487,48.3996,33.6812,50.7573,46.9895,55.6905
2018-05-25,269.6431,192.5298,81.6257,53.0674,56.6657,103.677,61.643,44.7994,52.9119,36.9828,43.8001,33.3273,58.2892,82.4317,64.236,54.7499,48.0143,61.3003,58.3844,48.5837,48.1806,34.1332,50.7208,46.5539,56.7476
2018-05-24,270.4009,193.0638,81.7444,53.2932,56.6756,103.4522,61.771,44.5982,53.0394,36.973,43.8981,33.298,57.8014,82.9284,64.6334,54.5649,47.9654,61.5241,58.5693,49.0191,48.0637,34.1332,50.6607,46.318,57.1289
2018-05-23,270.893,192.8957,81.7247,53.46,56.6955,103.1689,61.8498,44.7419,53.1767,36.9632,43.8883,33.2785,57.6661,83.2791,64.8272,54.8376,47.9948,61.7576,58.7542,49.1352,47.9272,34.2019,50.5641,46.318,57.3136
2018-05-22,270.1254,192.7375,81.6455,53.5287,56.3289,102.8856,61.6923,44.2438,53.2552,36.9534,43.9667,33.2687,57.2158,82.9187,65.5153,54.8473,47.8774,62.2343,59.0559,49.793,47.8492,34.1135,50.5158,46.1873,57.8579
2018-05-21,270.8537,194.0724,82.3182,53.617,56.5766,102.8856,61.899,44.0714,53.2944,36.9142,44.0059,33.2785,57.2846,83.1038,65.5783,54.6525,47.8383,62.2148,59.1824,49.735,47.8492,34.2118,50.4771,46.2741,57.9595
2018-05-18,268.8853,192.2035,81.5664,53.2441,56.1605,102.8758,61.4658,43.6116,53.0296,36.8554,43.7805,33.1613,57.13,82.4901,65.1761,54.4188,47.8286,61.8549,58.9294,49.4544,47.7908,33.9563,50.4965,46.1522,57.5337
2018-05-17,269.5447,192.599,81.3982,53.4895,56.1803,102.612,61.6037,43.5254,53.059,36.826,43.8687,33.2199,57.0624,82.7044,65.4184,54.8376,47.809,62.1565,59.1727,49.5899,47.7225,33.9956,50.4771,46.0742,57.683
2018-05-16,269.7612,192.2035,80.9036,53.4109,56.2893,102.7488,61.5938,43.8128,53.1865,36.875,43.8981,33.2199,57.2508,82.8116,65.3166,55.5876,47.809,62.3024,59.1727,49.4351,47.703,34.0251,50.5013,46.1824,57.6732
2018-05-15,268.4916,190.8588,79.9538,53.1754,56.0515,102.8661,61.2886,43.9277,53.0002,36.8358,43.8099,33.1613,57.4198,82.607,65.1761,54.7597,47.809,61.9911,58.9586,49.4834,47.781,33.8875,50.5061,46.1327,57.5372
2018-05-14,270.4698,191.4125,79.9143,53.3324,56.5766,103.3252,61.6726,44.6749,53.3631,37.0514,44.0843,33.3469,58.0477,83.0551,65.6995,55.8896,47.8629,62.604,59.6009,49.7543,47.9857,34.0644,50.5641,46.4047,57.9991
2018-05-11,270.1254,191.63,80.2605,53.303,56.5469,103.4229,61.6529,45.058,53.3435,37.0416,44.0549,33.3859,58.1636,83.0064,65.6219,55.8311,47.8677,62.4678,59.3024,49.764,48.0442,34.0153,50.6317,46.4447,57.8579
2018-05-10,269.5644,191.4718,80.1319,53.1558,56.4478,103.3741,61.5151,45.2304,53.1963,36.973,43.9863,33.3371,57.8621,82.5194,65.4136,55.9577,47.8872,62.3899,58.9683,49.7059,47.9565,33.8679,50.6703,46.4837,57.6635
2018-05-09,267.1433,190.038,79.7065,52.6847,55.893,103.1396,60.9736,44.9143,52.8335,36.7671,43.7119,33.2101,57.3715,81.633,65.0307,54.7986,47.8383,61.8062,58.4914,49.4544,47.8492,33.5731,50.6703,46.3667,57.3331
2018-05-08,264.427,189.0789,79.2613,52.2037,55.368,103.2569,60.4224,44.5982,52.5883,36.7279,43.5747,33.1613,57.6323,81.1362,64.8951,54.711,47.8872,61.6603,58.7834,49.1448,47.9272,33.3275,50.6945,46.3375,57.1581
2018-05-07,264.5353,188.4856,78.5886,52.2037,55.3581,103.3741,60.4027,44.8664,52.5196,36.7181,43.5257,33.171,57.5744,81.4771,64.8757,54.4675,47.8677,61.6116,58.6861,49.1739,47.9911,33.3668,50.7283,46.5616,57.1095
2018-05-04,263.5806,187.4474,77.9852,52.135,55.051,103.4229,60.1369,44.5216,52.451,36.7475,43.4963,33.2199,57.8932,81.5648,64.8321,54.7792,47.8872,61.6311,58.725,49.0965,47.9857,33.3078,50.7476,46.4008,57.1095
2018-05-03,260.2148,184.9556,77.0355,51.556,54.2782,103.3546,59.3592,44.0427,52.1567,36.6005,43.3101,33.0831,57.7581,80.8635,64.6334,54.5064,47.9166,61.4463,58.3357,48.9997,47.9857,32.8362,50.6993,46.4476,56.92
2018-05-02,260.7757,185.2423,77.5103,51.7817,54.2485,103.2373,59.5069,44.0235,52.2254,36.6299,43.3689,33.0636,57.7579,80.883,64.4396,54.672,47.8774,61.3587,58.326,48.8449,47.9662,32.9443,50.6703,46.4876,56.9443
2018-05-01,262.6063,185.5785,77.3224,52.2626,54.5259,103.2373,59.8416,44.2821,52.4117,36.6985,43.4473,33.1333,57.8255,81.633,64.4783,55.1201,47.8774,61.4754,58.399,48.8159,47.937,33.2292,50.738,46.5227,56.886
2018-04-30,262.0945,184.8666,76.986,52.3902,54.1594,103.325,59.7038,43.7936,52.4412,36.7279,43.4669,33.1626,58.0444,82.2661,64.5849,55.3733,47.8845,61.6019,58.4428,49.0481,48.0114,33.2882,50.7207,46.6271,57.1193
2018-04-27,264.1416,186.8541,77.6785,52.9006,54.5556,103.3055,60.196,44.0044,52.6667,36.7965,43.6433,33.2504,58.0136,82.9771,64.866,55.7337,47.8748,61.884,58.4622,49.2126,48.0405,33.5436,50.74,46.4937,57.0998
2018-04-26,263.9054,187.1606,77.9357,52.8319,54.5061,103.1788,60.1763,43.1231,52.5588,36.7867,43.6335,33.2309,57.821,82.7531,64.7885,55.3831,47.865,61.7478,58.5596,49.1739,47.9822,33.5043,50.6724,46.3867,57.265
2018-04-25,261.2186,186.4586,77.6884,52.616,53.6739,103.0033,59.5955,42.4718,52.2548,36.6201,43.3689,33.1041,57.3877,82.5973,64.4492,54.7207,47.8455,61.3198,58.1995,48.961,47.8947,33.2685,50.5372,46.4353,57.0123
2018-04-24,260.697,186.3201,77.817,52.4982,53.6145,103.1398,59.5069,42.558,52.3039,36.6691,43.3885,33.1138,57.821,82.3538,64.5946,55.0519,47.8601,61.4754,58.0535,49.1352,47.9336,33.1998,50.6241,46.4645,57.1387
2018-04-23,264.1908,187.6847,78.183,52.8613,54.6151,103.2762,60.255,42.3664,52.706,36.8063,43.5943,33.1821,58.0633,82.7726,64.866,55.3538,47.8553,61.7673,58.2189,49.3964,47.953,33.524,50.6145,46.3575,57.4108
2018-04-20,264.1908,187.7242,78.2127,52.773,54.6943,103.325,60.2846,42.4526,52.755,36.8652,43.7119,33.2796,58.1773,82.4707,64.9629,55.7922,47.8845,61.9521,58.2964,49.4544,48.0537,33.5043,50.6097,46.5715,57.4691
